Date,Time,Temperature,Condition
2021-12-10,9:50 PM,11.0,Mostly Cloudy
2021-12-10,10:20 PM,12.0,Mostly Cloudy
2021-12-10,10:50 PM,11.0,Partly Cloudy
2021-12-10,11:20 PM,11.0,Partly Cloudy
2021-12-10,11:50 PM,10.0,Partly Cloudy
2021-12-11,12:20 AM,10.0,Partly Cloudy
2021-12-11,12:50 AM,11.0,Partly Cloudy
2021-12-11,1:20 AM,10.0,Mostly Cloudy
2021-12-11,1:50 AM,10.0,Mostly Cloudy
2021-12-11,2:20 AM,10.0,Mostly Cloudy
2021-12-11,2:50 AM,9.0,Mostly Cloudy
2021-12-11,3:20 AM,9.0,Mostly Cloudy
2021-12-11,3:50 AM,10.0,Mostly Cloudy
2021-12-11,4:20 AM,11.0,Mostly Cloudy
2021-12-11,4:50 AM,11.0,Mostly Cloudy
2021-12-11,5:20 AM,11.0,Mostly Cloudy
2021-12-11,5:50 AM,10.0,Mostly Cloudy
2021-12-11,6:20 AM,10.0,Mostly Cloudy
2021-12-11,6:50 AM,10.0,Mostly Cloudy
2021-12-11,7:20 AM,10.0,Mostly Cloudy
2021-12-11,7:50 AM,10.0,Partly Cloudy
2021-12-11,8:20 AM,10.0,Mostly Cloudy
2021-12-11,8:50 AM,10.0,Mostly Cloudy
2021-12-11,9:20 AM,12.0,Mostly Cloudy
2021-12-11,9:50 AM,12.0,Mostly Cloudy
2021-12-11,10:20 AM,13.0,Mostly Cloudy
2021-12-11,10:50 AM,14.0,Mostly Cloudy
2021-12-11,11:20 AM,15.0,Mostly Cloudy
2021-12-11,11:50 AM,15.0,Mostly Cloudy
2021-12-11,12:20 PM,15.0,Mostly Cloudy
2021-12-11,12:50 PM,15.0,Mostly Cloudy
2021-12-11,1:20 PM,16.0,Mostly Cloudy
2021-12-11,1:50 PM,16.0,Mostly Cloudy
2021-12-11,2:20 PM,17.0,Mostly Cloudy
2021-12-11,2:50 PM,17.0,Mostly Cloudy
2021-12-11,3:20 PM,17.0,Mostly Cloudy
2021-12-11,3:50 PM,17.0,Mostly Cloudy
2021-12-11,4:20 PM,17.0,Mostly Cloudy
2021-12-11,4:50 PM,17.0,Mostly Cloudy
2021-12-11,5:20 PM,16.0,Mostly Cloudy
2021-12-11,5:50 PM,16.0,Mostly Cloudy
2021-12-11,6:20 PM,16.0,Mostly Cloudy
2021-12-11,6:50 PM,16.0,Mostly Cloudy
2021-12-11,7:20 PM,16.0,Mostly Cloudy
2021-12-11,7:50 PM,16.0,Mostly Cloudy
2021-12-11,8:20 PM,16.0,Mostly Cloudy
2021-12-11,8:50 PM,16.0,Mostly Cloudy
2021-12-11,9:20 PM,16.0,Mostly Cloudy / Windy
2021-12-11,9:50 PM,16.0,Mostly Cloudy / Windy
2021-12-11,10:20 PM,16.0,Mostly Cloudy / Windy
2021-12-11,10:50 PM,16.0,Mostly Cloudy / Windy
2021-12-11,11:20 PM,16.0,Mostly Cloudy / Windy
2021-12-11,11:50 PM,16.0,Mostly Cloudy / Windy
2021-12-12,12:20 AM,16.0,Mostly Cloudy / Windy
2021-12-12,12:50 AM,16.0,Mostly Cloudy / Windy
2021-12-12,1:20 AM,17.0,Mostly Cloudy / Windy
2021-12-12,1:50 AM,17.0,Mostly Cloudy / Windy
2021-12-12,2:20 AM,16.0,Mostly Cloudy / Windy
2021-12-12,2:50 AM,16.0,Mostly Cloudy / Windy
2021-12-12,3:20 AM,17.0,Mostly Cloudy / Windy
2021-12-12,3:50 AM,16.0,Mostly Cloudy
2021-12-12,4:20 AM,16.0,Mostly Cloudy
2021-12-12,4:50 AM,16.0,Mostly Cloudy
2021-12-12,5:20 AM,16.0,Mostly Cloudy
2021-12-12,5:50 AM,16.0,Mostly Cloudy
2021-12-12,6:20 AM,17.0,Mostly Cloudy
2021-12-12,6:50 AM,17.0,Mostly Cloudy
2021-12-12,7:20 AM,16.0,Mostly Cloudy
2021-12-12,7:50 AM,16.0,Mostly Cloudy
2021-12-12,8:20 AM,16.0,Mostly Cloudy
2021-12-12,8:50 AM,16.0,Mostly Cloudy
2021-12-12,9:20 AM,17.0,Mostly Cloudy
2021-12-12,9:50 AM,18.0,Mostly Cloudy / Windy
2021-12-12,10:20 AM,17.0,Mostly Cloudy
2021-12-12,10:50 AM,18.0,Mostly Cloudy / Windy
2021-12-12,11:20 AM,18.0,Mostly Cloudy / Windy
2021-12-12,11:50 AM,18.0,Mostly Cloudy
2021-12-12,12:20 PM,18.0,Light Rain Shower / Windy
2021-12-12,12:50 PM,16.0,Light Rain Shower
2021-12-12,1:11 PM,15.0,Light Rain Shower
2021-12-12,1:20 PM,15.0,Light Rain Shower
2021-12-12,1:50 PM,14.0,Light Rain Shower
2021-12-12,2:20 PM,14.0,Rain Shower
2021-12-12,2:50 PM,13.0,Rain Shower
2021-12-12,3:20 PM,13.0,Rain Shower
2021-12-12,3:50 PM,13.0,Light Rain Shower
2021-12-12,4:20 PM,13.0,Light Rain Shower
2021-12-12,4:50 PM,13.0,Light Rain Shower
2021-12-12,5:20 PM,13.0,Light Rain Shower
2021-12-12,5:50 PM,13.0,Light Rain Shower
2021-12-12,6:20 PM,12.0,Light Rain Shower
2021-12-12,6:50 PM,12.0,Light Rain Shower
2021-12-12,7:20 PM,13.0,Light Rain Shower
2021-12-12,7:50 PM,13.0,Light Rain Shower
2021-12-12,8:20 PM,12.0,Light Rain Shower
2021-12-12,8:50 PM,13.0,Light Rain Shower
2021-12-12,9:20 PM,13.0,Light Rain Shower
2021-12-12,9:50 PM,13.0,Light Rain Shower
2021-12-12,10:20 PM,13.0,Light Rain Shower
2021-12-12,10:50 PM,13.0,Light Rain Shower
2021-12-12,11:20 PM,13.0,Light Rain Shower
2021-12-12,11:50 PM,13.0,Light Rain Shower
2021-12-13,12:20 AM,13.0,Light Rain Shower
2021-12-13,12:50 AM,13.0,Light Rain Shower
2021-12-13,1:20 AM,13.0,Light Rain Shower
2021-12-13,1:50 AM,13.0,Light Rain Shower
2021-12-13,2:20 AM,12.0,Light Rain Shower
2021-12-13,2:50 AM,12.0,Light Rain Shower
2021-12-13,3:20 AM,12.0,Light Rain Shower
2021-12-13,3:50 AM,12.0,Light Rain Shower
2021-12-13,4:20 AM,12.0,Light Rain Shower
2021-12-13,4:50 AM,12.0,Light Rain Shower
2021-12-13,5:20 AM,12.0,Light Rain Shower
2021-12-13,5:50 AM,12.0,Light Rain Shower
2021-12-13,6:20 AM,12.0,Light Rain Shower
2021-12-13,6:50 AM,12.0,Light Rain Shower
2021-12-13,7:20 AM,12.0,Light Rain Shower
2021-12-13,7:50 AM,11.0,Light Rain Shower
2021-12-13,8:20 AM,12.0,Light Rain Shower
2021-12-13,8:50 AM,12.0,Light Rain Shower
2021-12-13,9:20 AM,12.0,Mostly Cloudy
2021-12-13,9:50 AM,13.0,Partly Cloudy
2021-12-13,10:20 AM,13.0,Mostly Cloudy
2021-12-13,10:50 AM,13.0,Mostly Cloudy
2021-12-13,11:20 AM,14.0,Mostly Cloudy
2021-12-13,11:50 AM,14.0,Mostly Cloudy
2021-12-13,12:20 PM,14.0,Mostly Cloudy
2021-12-13,12:50 PM,16.0,Mostly Cloudy
2021-12-13,1:20 PM,15.0,Mostly Cloudy
2021-12-13,1:50 PM,16.0,Mostly Cloudy
2021-12-13,2:20 PM,16.0,Mostly Cloudy
2021-12-13,2:50 PM,16.0,Mostly Cloudy
2021-12-13,3:20 PM,17.0,Mostly Cloudy
2021-12-13,3:50 PM,16.0,Mostly Cloudy
2021-12-13,4:16 PM,15.0,Light Rain Shower
2021-12-13,4:20 PM,15.0,Light Rain Shower
2021-12-13,4:33 PM,15.0,Light Rain with Thunder
2021-12-13,4:50 PM,14.0,Thunder
2021-12-13,5:14 PM,13.0,Mostly Cloudy
2021-12-13,5:20 PM,13.0,Mostly Cloudy
2021-12-13,5:42 PM,13.0,Light Rain Shower
2021-12-13,5:50 PM,13.0,Light Rain Shower
2021-12-13,6:01 PM,13.0,Mostly Cloudy
2021-12-13,6:20 PM,13.0,Mostly Cloudy
2021-12-13,6:50 PM,11.0,Mostly Cloudy
2021-12-13,7:20 PM,10.0,Partly Cloudy
2021-12-13,7:50 PM,11.0,Partly Cloudy
2021-12-13,8:20 PM,10.0,Partly Cloudy
2021-12-13,8:50 PM,11.0,Partly Cloudy
2021-12-13,9:20 PM,11.0,Partly Cloudy
2021-12-13,9:50 PM,11.0,Partly Cloudy
2021-12-13,10:20 PM,11.0,Partly Cloudy
2021-12-13,10:50 PM,11.0,Partly Cloudy
2021-12-13,10:58 PM,11.0,Light Rain with Thunder
2021-12-13,11:20 PM,11.0,Light Rain with Thunder
2021-12-13,11:50 PM,10.0,Light Rain Shower
2021-12-14,12:20 AM,11.0,Light Rain Shower
2021-12-14,12:50 AM,10.0,Light Rain Shower
2021-12-14,1:20 AM,10.0,Light Rain Shower
2021-12-14,1:50 AM,10.0,Light Rain Shower
2021-12-14,2:20 AM,10.0,Light Rain Shower
2021-12-14,2:50 AM,10.0,Light Rain Shower
2021-12-14,3:20 AM,9.0,Light Rain Shower
2021-12-14,3:50 AM,9.0,Mostly Cloudy
2021-12-14,4:20 AM,10.0,Mostly Cloudy
2021-12-14,4:50 AM,9.0,Mostly Cloudy
2021-12-14,5:20 AM,9.0,Mostly Cloudy
2021-12-14,5:36 AM,9.0,Light Rain Shower
2021-12-14,5:50 AM,9.0,Mostly Cloudy
2021-12-14,6:20 AM,9.0,Light Rain Shower
2021-12-14,6:50 AM,9.0,Light Rain Shower
2021-12-14,7:20 AM,9.0,Light Rain Shower
2021-12-14,7:50 AM,9.0,Light Rain Shower
2021-12-14,8:12 AM,9.0,Rain Shower
2021-12-14,8:20 AM,9.0,Rain Shower
2021-12-14,8:30 AM,9.0,Rain Shower
2021-12-14,8:50 AM,10.0,Rain Shower
2021-12-14,9:20 AM,10.0,Light Rain Shower
2021-12-14,9:50 AM,10.0,Mostly Cloudy
2021-12-14,10:20 AM,11.0,Mostly Cloudy
2021-12-14,10:50 AM,11.0,Mostly Cloudy
2021-12-14,11:20 AM,12.0,Mostly Cloudy
2021-12-14,11:50 AM,12.0,Mostly Cloudy
2021-12-14,12:06 PM,12.0,Light Rain Shower
2021-12-14,12:20 PM,12.0,Light Rain Shower
2021-12-14,12:50 PM,11.0,Light Rain Shower
2021-12-14,1:20 PM,12.0,Mostly Cloudy
2021-12-14,1:50 PM,12.0,Mostly Cloudy
2021-12-14,2:20 PM,12.0,Mostly Cloudy
2021-12-14,2:50 PM,12.0,Mostly Cloudy
2021-12-14,3:20 PM,12.0,Mostly Cloudy
2021-12-14,3:50 PM,12.0,Mostly Cloudy
2021-12-14,4:20 PM,12.0,Mostly Cloudy
2021-12-14,4:50 PM,12.0,Mostly Cloudy
2021-12-14,5:20 PM,11.0,Mostly Cloudy
2021-12-14,5:50 PM,11.0,Mostly Cloudy
2021-12-14,6:20 PM,11.0,Light Rain Shower
2021-12-14,6:50 PM,10.0,Light Rain Shower
2021-12-14,7:20 PM,10.0,Mostly Cloudy
2021-12-14,7:50 PM,10.0,Mostly Cloudy
2021-12-14,8:20 PM,10.0,Mostly Cloudy
2021-12-14,8:50 PM,10.0,Mostly Cloudy
2021-12-14,9:20 PM,10.0,Mostly Cloudy
2021-12-14,9:50 PM,10.0,Mostly Cloudy
2021-12-14,10:20 PM,10.0,Mostly Cloudy
2021-12-14,10:50 PM,10.0,Light Rain Shower
2021-12-14,11:20 PM,10.0,Light Rain Shower
2021-12-14,11:50 PM,10.0,Light Rain Shower
2021-12-15,12:20 AM,9.0,Mostly Cloudy
2021-12-15,12:50 AM,9.0,Mostly Cloudy
2021-12-15,1:20 AM,9.0,Mostly Cloudy
2021-12-15,1:50 AM,9.0,Mostly Cloudy
2021-12-15,2:20 AM,10.0,Mostly Cloudy
2021-12-15,2:50 AM,10.0,Mostly Cloudy
2021-12-15,3:20 AM,11.0,Mostly Cloudy
2021-12-15,3:50 AM,11.0,Mostly Cloudy
2021-12-15,4:20 AM,10.0,Mostly Cloudy
2021-12-15,4:50 AM,10.0,Mostly Cloudy / Windy
2021-12-15,5:20 AM,10.0,Mostly Cloudy / Windy
2021-12-15,5:50 AM,10.0,Mostly Cloudy / Windy
2021-12-15,6:20 AM,10.0,Mostly Cloudy / Windy
2021-12-15,6:50 AM,10.0,Mostly Cloudy
2021-12-15,7:20 AM,10.0,Mostly Cloudy
2021-12-15,7:50 AM,10.0,Mostly Cloudy
2021-12-15,8:20 AM,10.0,Light Rain Shower
2021-12-15,8:50 AM,10.0,Light Rain Shower
2021-12-15,9:01 AM,10.0,Mostly Cloudy
2021-12-15,9:20 AM,10.0,Mostly Cloudy
2021-12-15,9:50 AM,9.0,Mostly Cloudy
2021-12-15,10:20 AM,9.0,Mostly Cloudy
2021-12-15,10:50 AM,10.0,Light Rain Shower
2021-12-15,11:20 AM,10.0,Mostly Cloudy
2021-12-15,11:50 AM,10.0,Mostly Cloudy
2021-12-15,12:20 PM,10.0,Mostly Cloudy
2021-12-15,12:50 PM,11.0,Mostly Cloudy / Windy
2021-12-15,1:20 PM,10.0,Mostly Cloudy / Windy
2021-12-15,1:50 PM,10.0,Mostly Cloudy / Windy
2021-12-15,2:20 PM,11.0,Mostly Cloudy
2021-12-15,2:50 PM,10.0,Partly Cloudy / Windy
2021-12-15,3:20 PM,10.0,Partly Cloudy / Windy
2021-12-15,3:50 PM,10.0,Partly Cloudy
2021-12-15,4:20 PM,10.0,Partly Cloudy
2021-12-15,4:50 PM,10.0,Partly Cloudy
2021-12-15,5:20 PM,9.0,Partly Cloudy
2021-12-15,5:50 PM,8.0,Partly Cloudy
2021-12-15,6:20 PM,8.0,Partly Cloudy
2021-12-15,6:50 PM,8.0,Partly Cloudy
2021-12-15,7:20 PM,7.0,Partly Cloudy
2021-12-15,7:50 PM,8.0,Partly Cloudy
2021-12-15,8:20 PM,8.0,Partly Cloudy
2021-12-15,8:50 PM,7.0,Partly Cloudy
2021-12-15,9:20 PM,7.0,Partly Cloudy
2021-12-15,9:50 PM,7.0,Partly Cloudy
2021-12-15,10:20 PM,7.0,Partly Cloudy
2021-12-15,10:50 PM,7.0,Partly Cloudy
2021-12-15,11:20 PM,7.0,Partly Cloudy
2021-12-15,11:50 PM,7.0,Partly Cloudy
2021-12-16,12:20 AM,7.0,Partly Cloudy
2021-12-16,12:50 AM,7.0,Partly Cloudy
2021-12-16,1:20 AM,6.0,Partly Cloudy
2021-12-16,1:50 AM,7.0,Partly Cloudy
2021-12-16,2:20 AM,7.0,Partly Cloudy
2021-12-16,2:50 AM,6.0,Partly Cloudy
2021-12-16,3:20 AM,6.0,Partly Cloudy
2021-12-16,3:50 AM,6.0,Partly Cloudy
2021-12-16,4:20 AM,5.0,Partly Cloudy
2021-12-16,4:50 AM,5.0,Partly Cloudy
2021-12-16,5:20 AM,5.0,Partly Cloudy
2021-12-16,5:50 AM,6.0,Partly Cloudy / Windy
2021-12-16,6:20 AM,5.0,Partly Cloudy / Windy
2021-12-16,6:50 AM,6.0,Partly Cloudy / Windy
2021-12-16,7:20 AM,6.0,Partly Cloudy / Windy
2021-12-16,7:50 AM,6.0,Partly Cloudy / Windy
2021-12-16,8:20 AM,6.0,Partly Cloudy / Windy
2021-12-16,8:50 AM,6.0,Partly Cloudy
2021-12-16,9:20 AM,6.0,Mostly Cloudy
2021-12-16,9:50 AM,6.0,Mostly Cloudy / Windy
2021-12-16,10:20 AM,6.0,Mostly Cloudy / Windy
2021-12-16,10:50 AM,7.0,Mostly Cloudy
2021-12-16,11:20 AM,7.0,Mostly Cloudy / Windy
2021-12-16,11:50 AM,7.0,Mostly Cloudy / Windy
2021-12-16,12:20 PM,8.0,Mostly Cloudy
2021-12-16,12:50 PM,8.0,Mostly Cloudy / Windy
2021-12-16,1:20 PM,8.0,Mostly Cloudy
2021-12-16,1:50 PM,8.0,Mostly Cloudy
2021-12-16,2:20 PM,8.0,Mostly Cloudy
2021-12-16,2:50 PM,8.0,Mostly Cloudy
2021-12-16,3:20 PM,8.0,Mostly Cloudy
2021-12-16,3:50 PM,8.0,Mostly Cloudy
2021-12-16,4:20 PM,8.0,Mostly Cloudy
2021-12-16,4:50 PM,8.0,Mostly Cloudy
2021-12-16,5:20 PM,8.0,Mostly Cloudy
2021-12-16,5:50 PM,7.0,Mostly Cloudy
2021-12-16,6:20 PM,7.0,Mostly Cloudy
2021-12-16,6:50 PM,6.0,Mostly Cloudy
2021-12-16,7:20 PM,6.0,Mostly Cloudy
2021-12-16,7:50 PM,6.0,Mostly Cloudy
2021-12-16,8:20 PM,6.0,Mostly Cloudy
2021-12-16,8:50 PM,6.0,Mostly Cloudy
2021-12-16,9:20 PM,6.0,Mostly Cloudy
2021-12-16,9:50 PM,5.0,Partly Cloudy
2021-12-16,10:20 PM,5.0,Partly Cloudy
2021-12-16,10:50 PM,5.0,Partly Cloudy
2021-12-16,11:20 PM,5.0,Partly Cloudy
2021-12-16,11:50 PM,5.0,Partly Cloudy
2021-12-17,12:20 AM,5.0,Partly Cloudy
2021-12-17,12:50 AM,5.0,Partly Cloudy
2021-12-17,1:20 AM,4.0,Partly Cloudy
2021-12-17,1:50 AM,4.0,Partly Cloudy
2021-12-17,2:20 AM,3.0,Partly Cloudy
2021-12-17,2:50 AM,3.0,Partly Cloudy
2021-12-17,3:20 AM,5.0,Partly Cloudy
2021-12-17,3:50 AM,5.0,Partly Cloudy
2021-12-17,4:20 AM,5.0,Fair
2021-12-17,4:50 AM,5.0,Fair
2021-12-17,5:20 AM,4.0,Fair
2021-12-17,5:50 AM,4.0,Fair
2021-12-17,6:20 AM,5.0,Fair
2021-12-17,6:50 AM,5.0,Fair
2021-12-17,7:20 AM,4.0,Fair
2021-12-17,7:50 AM,4.0,Fair
2021-12-17,8:20 AM,4.0,Fair
2021-12-17,8:50 AM,4.0,Mostly Cloudy
2021-12-17,9:20 AM,5.0,Mostly Cloudy
2021-12-17,9:50 AM,6.0,Mostly Cloudy
2021-12-17,10:20 AM,6.0,Mostly Cloudy
2021-12-17,10:50 AM,7.0,Mostly Cloudy
2021-12-17,11:20 AM,7.0,Partly Cloudy
2021-12-17,11:50 AM,8.0,Partly Cloudy
2021-12-17,12:20 PM,8.0,Partly Cloudy
2021-12-17,12:50 PM,8.0,Partly Cloudy
2021-12-17,1:20 PM,8.0,Partly Cloudy
2021-12-17,1:50 PM,9.0,Partly Cloudy
2021-12-17,2:20 PM,9.0,Partly Cloudy
2021-12-17,2:50 PM,9.0,Mostly Cloudy
2021-12-17,3:20 PM,9.0,Mostly Cloudy
2021-12-17,3:50 PM,8.0,Mostly Cloudy
2021-12-17,4:20 PM,8.0,Mostly Cloudy
2021-12-17,4:50 PM,8.0,Mostly Cloudy
2021-12-17,5:20 PM,8.0,Mostly Cloudy
2021-12-17,5:50 PM,7.0,Mostly Cloudy
2021-12-17,6:20 PM,7.0,Mostly Cloudy
2021-12-17,6:50 PM,7.0,Mostly Cloudy
2021-12-17,7:20 PM,6.0,Mostly Cloudy
2021-12-17,7:50 PM,7.0,Mostly Cloudy
2021-12-17,8:20 PM,7.0,Mostly Cloudy
2021-12-17,8:50 PM,7.0,Mostly Cloudy
2021-12-17,9:20 PM,7.0,Mostly Cloudy
2021-12-17,9:50 PM,6.0,Mostly Cloudy
2021-12-17,10:20 PM,6.0,Mostly Cloudy
2021-12-17,10:50 PM,6.0,Mostly Cloudy
2021-12-17,11:20 PM,6.0,Mostly Cloudy
2021-12-17,11:50 PM,6.0,Mostly Cloudy
2021-12-18,12:20 AM,6.0,Mostly Cloudy
2021-12-18,12:50 AM,6.0,Mostly Cloudy
2021-12-18,1:20 AM,6.0,Mostly Cloudy
2021-12-18,1:50 AM,5.0,Mostly Cloudy
2021-12-18,2:20 AM,5.0,Mostly Cloudy
2021-12-18,2:50 AM,4.0,Mostly Cloudy
2021-12-18,3:20 AM,5.0,Mostly Cloudy
2021-12-18,3:50 AM,5.0,Mostly Cloudy
2021-12-18,4:20 AM,5.0,Mostly Cloudy
2021-12-18,4:50 AM,5.0,Mostly Cloudy
2021-12-18,5:20 AM,5.0,Mostly Cloudy
2021-12-18,5:50 AM,6.0,Mostly Cloudy
2021-12-18,6:20 AM,6.0,Mostly Cloudy
2021-12-18,6:33 AM,5.0,Light Rain Shower
2021-12-18,6:50 AM,5.0,Light Rain Shower
2021-12-18,7:20 AM,5.0,Light Rain Shower
2021-12-18,7:50 AM,5.0,Light Rain Shower
2021-12-18,8:20 AM,5.0,Mostly Cloudy
2021-12-18,8:50 AM,5.0,Mostly Cloudy
2021-12-18,9:20 AM,6.0,Mostly Cloudy
2021-12-18,9:50 AM,6.0,Mostly Cloudy
2021-12-18,10:20 AM,6.0,Mostly Cloudy
2021-12-18,10:50 AM,6.0,Mostly Cloudy
2021-12-18,11:20 AM,8.0,Mostly Cloudy
2021-12-18,11:50 AM,8.0,Mostly Cloudy
2021-12-18,12:20 PM,9.0,Mostly Cloudy
2021-12-18,12:50 PM,8.0,Mostly Cloudy
2021-12-18,1:20 PM,8.0,Mostly Cloudy
2021-12-18,1:50 PM,8.0,Mostly Cloudy
2021-12-18,2:20 PM,9.0,Mostly Cloudy
2021-12-18,2:50 PM,8.0,Mostly Cloudy
2021-12-18,3:07 PM,9.0,Mostly Cloudy
2021-12-18,3:20 PM,9.0,Mostly Cloudy
2021-12-18,3:50 PM,8.0,Mostly Cloudy
2021-12-18,4:20 PM,8.0,Mostly Cloudy
2021-12-18,4:50 PM,8.0,Mostly Cloudy
2021-12-18,5:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,5:50 PM,7.0,Mostly Cloudy / Windy
2021-12-18,6:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,6:50 PM,7.0,Mostly Cloudy / Windy
2021-12-18,7:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,7:50 PM,7.0,Mostly Cloudy / Windy
2021-12-18,8:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,8:50 PM,7.0,Mostly Cloudy / Windy
2021-12-18,9:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,9:50 PM,7.0,Mostly Cloudy / Windy
2021-12-18,10:01 PM,7.0,Mostly Cloudy / Windy
2021-12-18,10:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,10:50 PM,7.0,Mostly Cloudy / Windy
2021-12-18,11:20 PM,7.0,Mostly Cloudy / Windy
2021-12-18,11:32 PM,6.0,Mostly Cloudy / Windy
2021-12-18,11:50 PM,6.0,Mostly Cloudy / Windy
2021-12-19,12:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,12:50 AM,7.0,Mostly Cloudy / Windy
2021-12-19,1:20 AM,7.0,Mostly Cloudy / Windy
2021-12-19,1:31 AM,6.0,Mostly Cloudy / Windy
2021-12-19,1:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,2:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,2:31 AM,6.0,Mostly Cloudy / Windy
2021-12-19,2:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,3:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,3:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,4:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,4:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,5:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,5:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,6:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,6:31 AM,6.0,Mostly Cloudy / Windy
2021-12-19,6:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,7:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,7:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,8:08 AM,6.0,Mostly Cloudy / Windy
2021-12-19,8:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,8:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,9:03 AM,6.0,Mostly Cloudy / Windy
2021-12-19,9:20 AM,6.0,Mostly Cloudy / Windy
2021-12-19,9:31 AM,6.0,Mostly Cloudy / Windy
2021-12-19,9:50 AM,6.0,Mostly Cloudy / Windy
2021-12-19,10:10 AM,7.0,Mostly Cloudy / Windy
2021-12-19,10:20 AM,7.0,Mostly Cloudy / Windy
2021-12-19,10:50 AM,7.0,Mostly Cloudy / Windy
2021-12-19,11:20 AM,8.0,Mostly Cloudy / Windy
2021-12-19,11:50 AM,8.0,Mostly Cloudy
2021-12-19,12:20 PM,8.0,Mostly Cloudy
2021-12-19,12:50 PM,8.0,Mostly Cloudy
2021-12-19,1:20 PM,9.0,Mostly Cloudy / Windy
2021-12-19,1:50 PM,9.0,Mostly Cloudy / Windy
2021-12-19,2:20 PM,10.0,Mostly Cloudy / Windy
2021-12-19,2:50 PM,9.0,Mostly Cloudy / Windy
2021-12-19,3:20 PM,9.0,Mostly Cloudy / Windy
2021-12-19,3:50 PM,8.0,Mostly Cloudy / Windy
2021-12-19,4:20 PM,8.0,Mostly Cloudy
2021-12-19,4:50 PM,8.0,Mostly Cloudy
2021-12-19,5:20 PM,8.0,Mostly Cloudy
2021-12-19,5:50 PM,7.0,Mostly Cloudy
2021-12-19,6:20 PM,7.0,Mostly Cloudy
2021-12-19,6:50 PM,7.0,Mostly Cloudy
2021-12-19,7:20 PM,7.0,Mostly Cloudy
2021-12-19,7:50 PM,7.0,Mostly Cloudy
2021-12-19,8:20 PM,6.0,Mostly Cloudy
2021-12-19,8:50 PM,6.0,Mostly Cloudy / Windy
2021-12-19,9:20 PM,6.0,Mostly Cloudy / Windy
2021-12-19,9:50 PM,6.0,Mostly Cloudy
2021-12-19,10:20 PM,5.0,Partly Cloudy
2021-12-19,10:50 PM,6.0,Partly Cloudy
2021-12-19,11:20 PM,6.0,Partly Cloudy
2021-12-19,11:50 PM,6.0,Partly Cloudy
2021-12-20,12:20 AM,5.0,Partly Cloudy
2021-12-20,12:50 AM,5.0,Partly Cloudy
2021-12-20,1:20 AM,5.0,Fair
2021-12-20,1:50 AM,4.0,Fair
2021-12-20,2:20 AM,3.0,Fair
2021-12-20,2:50 AM,3.0,Fair
2021-12-20,3:20 AM,2.0,Fair
2021-12-20,3:50 AM,2.0,Fair
2021-12-20,4:20 AM,2.0,Fair
2021-12-20,4:50 AM,2.0,Fair
2021-12-20,5:20 AM,2.0,Fair
2021-12-20,5:50 AM,2.0,Fair
2021-12-20,6:20 AM,1.0,Fair
2021-12-20,6:50 AM,0.0,Fair
2021-12-20,7:20 AM,0.0,Fair
2021-12-20,7:50 AM,0.0,Fair
2021-12-20,8:20 AM,-1.0,Fair
2021-12-20,8:50 AM,0.0,Fair
2021-12-20,9:20 AM,1.0,Fair
2021-12-20,9:50 AM,3.0,Fair
2021-12-20,10:20 AM,4.0,Fair
2021-12-20,10:50 AM,5.0,Fair
2021-12-20,11:20 AM,6.0,Fair
2021-12-20,11:50 AM,7.0,Fair
2021-12-20,12:20 PM,8.0,Fair
2021-12-20,12:50 PM,9.0,Partly Cloudy
2021-12-20,1:20 PM,9.0,Partly Cloudy
2021-12-20,1:50 PM,9.0,Partly Cloudy
2021-12-20,2:20 PM,9.0,Mostly Cloudy
2021-12-20,2:50 PM,9.0,Mostly Cloudy
2021-12-20,3:01 PM,9.0,Light Rain Shower
2021-12-20,3:20 PM,9.0,Light Rain Shower
2021-12-20,3:50 PM,9.0,Mostly Cloudy
2021-12-20,4:20 PM,9.0,Mostly Cloudy
2021-12-20,4:50 PM,9.0,Mostly Cloudy
2021-12-20,5:20 PM,9.0,Mostly Cloudy
2021-12-20,5:50 PM,9.0,Mostly Cloudy
2021-12-20,6:20 PM,8.0,Mostly Cloudy
2021-12-20,6:50 PM,8.0,Mostly Cloudy
