TARIH_DATE,GUN_TIPI,MEVSIM,CALISMA_DURUMU,AY_ADI,GUN_BILGISI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,KAZA_SAYISI
2023-11-03,Hafta İçi,Sonbahar,İş Günü,November,Friday,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,11.0,5
2023-11-04,Hafta Sonu,Sonbahar,Tatil Günü,November,Saturday,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,7.0,8
2023-11-05,Hafta Sonu,Sonbahar,Tatil Günü,November,Sunday,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,2.0,6
2023-11-06,Hafta İçi,Sonbahar,İş Günü,November,Monday,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,9.0,14
2023-11-07,Hafta İçi,Sonbahar,İş Günü,November,Tuesday,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,12.0,14
2023-11-08,Hafta İçi,Sonbahar,İş Günü,November,Wednesday,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,18.0,8
2023-11-09,Hafta İçi,Sonbahar,İş Günü,November,Thursday,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,4.0,10
2023-11-10,Hafta İçi,Sonbahar,İş Günü,November,Friday,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,8.0,10
2023-11-11,Hafta Sonu,Sonbahar,Tatil Günü,November,Saturday,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,7.0,5
2023-11-13,Hafta İçi,Sonbahar,İş Günü,November,Monday,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,5.0,10
2023-11-14,Hafta İçi,Sonbahar,İş Günü,November,Tuesday,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,18.0,8
2023-11-15,Hafta İçi,Sonbahar,İş Günü,November,Wednesday,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,11.0,4
2023-11-16,Hafta İçi,Sonbahar,İş Günü,November,Thursday,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,3.0,8
2023-11-17,Hafta İçi,Sonbahar,İş Günü,November,Friday,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,8.0,13
2023-11-18,Hafta Sonu,Sonbahar,Tatil Günü,November,Saturday,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,11.0,5
2023-11-19,Hafta Sonu,Sonbahar,Tatil Günü,November,Sunday,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,3.0,1
2023-11-20,Hafta İçi,Sonbahar,İş Günü,November,Monday,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,3.0,7
2023-11-21,Hafta İçi,Sonbahar,İş Günü,November,Tuesday,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,4.0,10
2023-11-22,Hafta İçi,Sonbahar,İş Günü,November,Wednesday,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,4.0,6
2023-11-23,Hafta İçi,Sonbahar,İş Günü,November,Thursday,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,16.0,8
2023-11-24,Hafta İçi,Sonbahar,İş Günü,November,Friday,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,10.0,4
2023-11-25,Hafta Sonu,Sonbahar,Tatil Günü,November,Saturday,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,5.0,6
2023-11-26,Hafta Sonu,Sonbahar,Tatil Günü,November,Sunday,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,8.0,2
2023-11-27,Hafta İçi,Sonbahar,İş Günü,November,Monday,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,6.0,9
2023-11-28,Hafta İçi,Sonbahar,İş Günü,November,Tuesday,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,14.0,4
2023-11-29,Hafta İçi,Sonbahar,İş Günü,November,Wednesday,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,14.0,8
2023-11-30,Hafta İçi,Sonbahar,İş Günü,November,Thursday,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,8.0,4
2023-12-01,Hafta İçi,Kış,İş Günü,December,Friday,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,10.0,4
2023-12-02,Hafta Sonu,Kış,Tatil Günü,December,Saturday,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,10.0,3
2023-12-03,Hafta Sonu,Kış,Tatil Günü,December,Sunday,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,5.0,3
2023-12-04,Hafta İçi,Kış,İş Günü,December,Monday,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,10.0,11
2023-12-05,Hafta İçi,Kış,İş Günü,December,Tuesday,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,8.0,7
2023-12-06,Hafta İçi,Kış,İş Günü,December,Wednesday,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,4.0,7
2023-12-07,Hafta İçi,Kış,İş Günü,December,Thursday,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,8.0,5
2023-12-08,Hafta İçi,Kış,İş Günü,December,Friday,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,13.0,9
2023-12-09,Hafta Sonu,Kış,Tatil Günü,December,Saturday,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,5.0,3
2023-12-11,Hafta İçi,Kış,İş Günü,December,Monday,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,1.0,3
2023-12-12,Hafta İçi,Kış,İş Günü,December,Tuesday,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,7.0,12
2023-12-13,Hafta İçi,Kış,İş Günü,December,Wednesday,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,10.0,6
2023-12-14,Hafta İçi,Kış,İş Günü,December,Thursday,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,6.0,8
2023-12-15,Hafta İçi,Kış,İş Günü,December,Friday,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,8.0,15
2023-12-16,Hafta Sonu,Kış,Tatil Günü,December,Saturday,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,4.0,6
2023-12-17,Hafta Sonu,Kış,Tatil Günü,December,Sunday,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,6.0,2
2023-12-18,Hafta İçi,Kış,İş Günü,December,Monday,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,2.0,12
2023-12-19,Hafta İçi,Kış,İş Günü,December,Tuesday,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,9.0,8
2023-12-20,Hafta İçi,Kış,İş Günü,December,Wednesday,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,4.0,15
2023-12-21,Hafta İçi,Kış,İş Günü,December,Thursday,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,8.0,11
2023-12-22,Hafta İçi,Kış,İş Günü,December,Friday,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4.0,9
2023-12-23,Hafta Sonu,Kış,Tatil Günü,December,Saturday,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,4.0,4
2023-12-24,Hafta Sonu,Kış,Tatil Günü,December,Sunday,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,3.0,2
2023-12-25,Hafta İçi,Kış,İş Günü,December,Monday,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,3.0,9
2023-12-26,Hafta İçi,Kış,İş Günü,December,Tuesday,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,11.0,13
2023-12-27,Hafta İçi,Kış,İş Günü,December,Wednesday,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,7.0,12
2023-12-28,Hafta İçi,Kış,İş Günü,December,Thursday,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,7.0,10
2023-12-29,Hafta İçi,Kış,İş Günü,December,Friday,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,5.0,9
2023-12-30,Hafta Sonu,Kış,Tatil Günü,December,Saturday,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,9.0,6
2023-12-31,Resmi Tatil,Kış,Tatil Günü,December,Sunday,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,3.0,4
2024-01-01,Resmi Tatil,Kış,Tatil Günü,January,Monday,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,3.0,2
2024-01-02,Hafta İçi,Kış,İş Günü,January,Tuesday,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,12.0,10
2024-01-03,Hafta İçi,Kış,İş Günü,January,Wednesday,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,6.0,5
2024-01-04,Hafta İçi,Kış,İş Günü,January,Thursday,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8.0,8
2024-01-05,Hafta İçi,Kış,İş Günü,January,Friday,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,15.0,8
2024-01-06,Hafta Sonu,Kış,Tatil Günü,January,Saturday,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,6.0,6
2024-01-07,Hafta Sonu,Kış,Tatil Günü,January,Sunday,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,2.0,2
2024-01-08,Hafta İçi,Kış,İş Günü,January,Monday,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,12.0,6
2024-01-09,Hafta İçi,Kış,İş Günü,January,Tuesday,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,8.0,9
2024-01-10,Hafta İçi,Kış,İş Günü,January,Wednesday,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,15.0,5
2024-01-11,Hafta İçi,Kış,İş Günü,January,Thursday,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,11.0,5
2024-01-12,Hafta İçi,Kış,İş Günü,January,Friday,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,9.0,9
2024-01-13,Hafta Sonu,Kış,Tatil Günü,January,Saturday,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,4.0,10
2024-01-14,Hafta Sonu,Kış,Tatil Günü,January,Sunday,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,2.0,6
2024-01-15,Hafta İçi,Kış,İş Günü,January,Monday,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,9.0,8
2024-01-16,Hafta İçi,Kış,İş Günü,January,Tuesday,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,13.0,7
2024-01-17,Hafta İçi,Kış,İş Günü,January,Wednesday,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,12.0,9
2024-01-18,Hafta İçi,Kış,İş Günü,January,Thursday,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,10.0,10
2024-01-19,Hafta İçi,Kış,İş Günü,January,Friday,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,9.0,9
2024-01-20,Hafta Sonu,Kış,Tatil Günü,January,Saturday,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,6.0,8
2024-01-21,Hafta Sonu,Kış,Tatil Günü,January,Sunday,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,4.0,2
2024-01-22,Hafta İçi,Kış,İş Günü,January,Monday,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,2.0,13
2024-01-23,Hafta İçi,Kış,İş Günü,January,Tuesday,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,10.0,5
2024-01-24,Hafta İçi,Kış,İş Günü,January,Wednesday,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,5.0,14
2024-01-25,Hafta İçi,Kış,İş Günü,January,Thursday,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,8.0,7
2024-01-26,Hafta İçi,Kış,İş Günü,January,Friday,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,8.0,6
2024-01-27,Hafta Sonu,Kış,Tatil Günü,January,Saturday,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,6.0,4
2024-01-28,Hafta Sonu,Kış,Tatil Günü,January,Sunday,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,2.0,3
2024-01-29,Hafta İçi,Kış,İş Günü,January,Monday,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6.0,5
2024-01-30,Hafta İçi,Kış,İş Günü,January,Tuesday,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,9.0,6
2024-01-31,Hafta İçi,Kış,İş Günü,January,Wednesday,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,10
2024-02-01,Hafta İçi,Kış,İş Günü,February,Thursday,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,5.0,11
2024-02-02,Hafta İçi,Kış,İş Günü,February,Friday,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,9.0,12
2024-02-03,Hafta Sonu,Kış,Tatil Günü,February,Saturday,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,10.0,3
2024-02-04,Hafta Sonu,Kış,Tatil Günü,February,Sunday,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,6.0,7
2024-02-05,Hafta İçi,Kış,İş Günü,February,Monday,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,8.0,16
2024-02-06,Hafta İçi,Kış,İş Günü,February,Tuesday,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,7.0,3
2024-02-07,Hafta İçi,Kış,İş Günü,February,Wednesday,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,9.0,13
2024-02-08,Hafta İçi,Kış,İş Günü,February,Thursday,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,10.0,11
2024-02-09,Hafta İçi,Kış,İş Günü,February,Friday,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,9.0,14
2024-02-10,Hafta Sonu,Kış,Tatil Günü,February,Saturday,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,8.0,7
2024-02-11,Hafta Sonu,Kış,Tatil Günü,February,Sunday,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,2.0,9
2024-02-12,Hafta İçi,Kış,İş Günü,February,Monday,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,13.0,8
2024-02-13,Hafta İçi,Kış,İş Günü,February,Tuesday,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,5.0,9
2024-02-14,Hafta İçi,Kış,İş Günü,February,Wednesday,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,14.0,10
2024-02-15,Hafta İçi,Kış,İş Günü,February,Thursday,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,7.0,8
2024-02-16,Hafta İçi,Kış,İş Günü,February,Friday,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6.0,10
2024-02-17,Hafta Sonu,Kış,Tatil Günü,February,Saturday,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,4.0,6
2024-02-18,Hafta Sonu,Kış,Tatil Günü,February,Sunday,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,3.0,5
2024-02-19,Hafta İçi,Kış,İş Günü,February,Monday,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5.0,13
2024-02-20,Hafta İçi,Kış,İş Günü,February,Tuesday,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,6.0,5
2024-02-21,Hafta İçi,Kış,İş Günü,February,Wednesday,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,10.0,7
2024-02-22,Hafta İçi,Kış,İş Günü,February,Thursday,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11.0,8
2024-02-23,Hafta İçi,Kış,İş Günü,February,Friday,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,12.0,11
2024-02-24,Hafta Sonu,Kış,Tatil Günü,February,Saturday,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,3.0,9
2024-02-25,Hafta Sonu,Kış,Tatil Günü,February,Sunday,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,7.0,7
2024-02-26,Hafta İçi,Kış,İş Günü,February,Monday,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,16.0,8
2024-02-27,Hafta İçi,Kış,İş Günü,February,Tuesday,8.0,7.0,9.0,11.0,8.0,7.0,5.0,13.0,5.0,6.0,10.0,8.0,10.0,9.0,8.0,9.0,7.0,14.0,11.0,13.0,3.0,12
